CustomerID,Frequency,Monetary,Recency,TotalRevenue,TotalOrders,TotalItems,UniqueProducts,TenureDays,AvgOrderValue,AvgBasketSize,PurchaseFreqMonthly,CLV,MonthlySpendCV,FavouriteDay,FavouriteHourBin,WeekendShopperRatio,Country,R_Score,F_Score,M_Score,RFM_Score,RF_Score,RFM_Segment,Cluster,Cluster_Name
12440,9,12421.71,56,12421.71,9,645,9,312,1380.1899999999998,71.66666666666667,0.8780769230769231,14542.95586153846,0.5363835121263987,Wednesday,Morning,0.1111111111111111,United Kingdom,1,1,1,3,11,At Risk,3,Hibernating
12443,8,15722.74,145,15722.74,8,559,8,178,1965.3425,69.875,1.3680898876404495,32265.182399999998,0.5422019459042694,Friday,Afternoon,0.125,United Kingdom,1,1,2,4,11,At Risk,0,Champions
12445,13,21251.47,15,21251.47,13,856,13,318,1634.7284615384617,65.84615384615384,1.2444025157232705,24411.12252075472,0.6271089907675292,Saturday,Evening,0.38461538461538464,United Kingdom,3,2,3,8,32,Potential Loyalists,3,Hibernating
12446,14,14736.26,162,14736.26,14,628,14,188,1052.59,44.857142857142854,2.266808510638298,28632.23964255319,0.8087292155797996,Saturday,Afternoon,0.35714285714285715,United Kingdom,1,3,2,6,13,At Risk,0,Champions
12447,14,17853.92,9,17853.92,14,633,14,362,1275.28,45.214285714285715,1.1772375690607735,18015.690324861876,0.8277834044261336,Tuesday,Night,0.07142857142857142,United Kingdom,3,3,2,8,33,Champions,3,Hibernating
12448,6,6231.18,12,6231.18,6,235,6,360,1038.53,39.166666666666664,0.5073333333333333,6322.570639999999,0.7181277819025076,Sunday,Evening,0.3333333333333333,United Kingdom,3,1,1,5,31,Potential Loyalists,3,Hibernating
12450,7,10099.06,123,10099.06,7,323,7,135,1442.722857142857,46.142857142857146,1.5783703703703704,27325.812124444445,0.5663725397978222,Sunday,Morning,0.42857142857142855,United Kingdom,1,1,1,3,11,At Risk,0,Champions
12460,23,28711.66,13,28711.66,23,1306,23,357,1248.3330434782608,56.78260869565217,1.961120448179272,29377.577492436976,0.703066713479465,Monday,Afternoon,0.30434782608695654,United Kingdom,3,4,4,11,34,Champions,2,Potential Loyalists
12461,21,25720.27,13,25720.27,21,1211,21,347,1224.7747619047618,57.666666666666664,1.8421902017291067,27075.216788472622,1.1216134870791203,Friday,Night,0.2857142857142857,United Kingdom,3,4,3,10,34,Champions,2,Potential Loyalists
12462,28,34473.25,6,34473.25,28,1231,28,358,1231.1875,43.964285714285715,2.380782122905028,35174.270279329605,0.82700246225337,Tuesday,Night,0.21428571428571427,United Kingdom,4,4,4,12,44,Champions,2,Potential Loyalists
12464,12,15547.14,13,15547.14,12,487,12,332,1295.595,40.583333333333336,1.1002409638554218,17105.600298795183,1.2327605378043454,Saturday,Evening,0.3333333333333333,United Kingdom,3,2,2,7,32,Potential Loyalists,3,Hibernating
12466,12,22270.08,6,22270.08,12,639,12,344,1855.8400000000001,53.25,1.061860465116279,23647.717506976747,0.6341197300582154,Monday,Afternoon,0.16666666666666666,United Kingdom,4,2,3,9,42,Potential Loyalists,3,Hibernating
12469,28,46624.39,11,46624.39,28,1823,28,343,1665.1567857142857,65.10714285714286,2.4848979591836735,49652.93638250729,0.9249989652618371,Friday,Afternoon,0.35714285714285715,United Kingdom,3,4,4,11,34,Champions,2,Potential Loyalists
12473,9,98999.79,48,98999.79,9,877,9,282,10999.976666666666,97.44444444444444,0.9714893617021276,128236.32372765956,2.239722658581088,Saturday,Evening,0.4444444444444444,United Kingdom,1,1,4,6,11,At Risk,1,At-Risk Customers
12479,16,20618.11,13,20618.11,16,751,16,335,1288.631875,46.9375,1.453850746268657,22481.740957611946,0.8113750947969974,Wednesday,Afternoon,0.3125,United Kingdom,3,3,3,9,33,Champions,3,Hibernating
12480,8,7269.08,77,7269.08,8,361,8,267,908.635,45.125,0.912059925093633,9944.754840449437,0.963421731468357,Saturday,Morning,0.25,United Kingdom,1,1,1,3,11,At Risk,0,Champions
12482,21,24765.39,12,24765.39,21,1042,21,349,1179.3042857142857,49.61904761904762,1.8316332378223497,25920.635126647565,0.5967425725364567,Tuesday,Afternoon,0.19047619047619047,United Kingdom,3,4,3,10,34,Champions,2,Potential Loyalists
12483,10,15178.949999999999,3,15178.949999999999,10,671,10,342,1517.895,67.1,0.8900584795321638,16212.183789473685,0.8168392867752393,Wednesday,Afternoon,0.2,United Kingdom,4,1,2,7,41,Potential Loyalists,3,Hibernating
12485,14,28969.8,10,28969.8,14,1091,14,358,2069.2714285714287,77.92857142857143,1.190391061452514,29558.906547486033,0.3739214325817895,Friday,Morning,0.21428571428571427,United Kingdom,3,3,4,10,33,Champions,3,Hibernating
12487,20,30719.15,52,30719.15,20,1031,20,299,1535.9575,51.55,2.0361204013377927,37528.73281605351,0.81452369313766,Monday,Morning,0.25,United Kingdom,1,4,4,9,14,Can't Lose Them,2,Potential Loyalists
12497,17,26671.03,30,26671.03,17,938,17,342,1568.8841176470587,55.1764705882353,1.5130994152046784,28486.53169122807,1.2609431948310956,Wednesday,Night,0.35294117647058826,United Kingdom,2,3,3,8,23,Loyal Customers,3,Hibernating
12498,11,14727.27,1,14727.27,11,668,11,329,1338.8427272727274,60.72727272727273,1.0177507598784195,16351.298436474168,0.9309263062757372,Friday,Afternoon,0.09090909090909091,United Kingdom,4,2,2,8,42,Potential Loyalists,3,Hibernating
12500,13,22408.4,1,22408.4,13,864,13,372,1723.723076923077,66.46153846153847,1.063763440860215,22003.603096774197,0.7684271424243142,Sunday,Afternoon,0.46153846153846156,United Kingdom,4,2,3,9,42,Potential Loyalists,3,Hibernating
12501,13,17267.94,31,17267.94,13,634,13,330,1328.3030769230768,48.76923076923077,1.199151515151515,19114.039767272727,0.8031789812995808,Wednesday,Night,0.3076923076923077,United Kingdom,2,2,2,6,22,Customers Needing Attention,3,Hibernating
12504,13,21394.510000000002,58,21394.510000000002,13,860,13,219,1645.7315384615385,66.15384615384616,1.8069406392694065,35684.870378082196,0.9439445298857276,Monday,Night,0.38461538461538464,United Kingdom,1,2,3,6,12,At Risk,0,Champions
12509,7,15045.0,3,15045.0,7,489,7,348,2149.285714285714,69.85714285714286,0.6122988505747127,15792.062068965519,0.3143275068304082,Tuesday,Afternoon,0.2857142857142857,United Kingdom,4,1,2,7,41,Potential Loyalists,3,Hibernating
12510,8,9033.84,7,9033.84,8,367,8,360,1129.23,45.875,0.6764444444444445,9166.336320000002,0.8463364959179618,Friday,Afternoon,0.125,United Kingdom,4,1,1,6,41,Potential Loyalists,3,Hibernating
12511,15,23353.91,16,23353.91,15,912,15,344,1556.9273333333333,60.8,1.3273255813953488,24798.59373488372,0.8667000530196757,Sunday,Night,0.4,United Kingdom,3,3,3,9,33,Champions,3,Hibernating
12514,11,13225.35,3,13225.35,11,569,11,339,1202.3045454545454,51.72727272727273,0.9877286135693216,14250.607221238937,0.9330868221811955,Sunday,Evening,0.45454545454545453,United Kingdom,4,2,1,7,42,Potential Loyalists,3,Hibernating
12515,18,26572.91,10,26572.91,18,1040,18,350,1476.2727777777777,57.77777777777778,1.5654857142857144,27733.007328,0.9541872814711838,Tuesday,Evening,0.2222222222222222,United Kingdom,3,4,3,10,34,Champions,2,Potential Loyalists
12517,15,25760.98,24,25760.98,15,846,15,341,1717.3986666666667,56.4,1.3390029325513197,27595.222212316716,0.8913930187391305,Wednesday,Morning,0.26666666666666666,United Kingdom,2,3,3,8,23,Loyal Customers,3,Hibernating
12521,11,23562.010000000002,63,23562.010000000002,11,803,11,197,2142.0009090909093,73.0,1.6996954314720814,43688.98991269036,0.47518985147408765,Wednesday,Night,0.2727272727272727,United Kingdom,1,2,3,6,12,At Risk,0,Champions
12523,13,23937.91,2,23937.91,13,989,13,305,1841.3776923076923,76.07692307692308,1.2974426229508198,28668.982835409835,0.5639181862698217,Saturday,Night,0.46153846153846156,United Kingdom,4,2,3,9,42,Potential Loyalists,3,Hibernating
12525,7,6510.74,148,6510.74,7,355,7,145,930.1057142857143,50.714285714285715,1.4695172413793103,16401.67660137931,0.8598259570312592,Thursday,Morning,0.2857142857142857,United Kingdom,1,1,1,3,11,At Risk,0,Champions
12527,4,5326.0,63,5326.0,4,213,4,285,1331.5,53.25,0.4272280701754386,6826.250105263158,0.7652948760025401,Friday,Afternoon,0.5,United Kingdom,1,1,1,3,11,At Risk,0,Champions
12528,8,17197.74,28,17197.74,8,537,8,340,2149.7175,67.125,0.7162352941176471,18476.44255058824,0.4812134561025272,Friday,Evening,0.125,United Kingdom,2,1,2,5,21,Customers Needing Attention,3,Hibernating
12529,8,9716.0,67,9716.0,8,474,8,266,1214.5,59.25,0.9154887218045112,13342.332631578949,0.5817290743426423,Monday,Evening,0.25,United Kingdom,1,1,1,3,11,At Risk,0,Champions
12530,12,13422.41,17,13422.41,12,573,12,348,1118.5341666666666,47.75,1.049655172413793,14088.902082758617,0.6377455124600593,Tuesday,Afternoon,0.25,United Kingdom,3,2,1,6,32,Potential Loyalists,3,Hibernating
12531,15,25791.12,2,25791.12,15,931,15,357,1719.408,62.06666666666667,1.2789915966386556,26389.30059831933,0.9801210684349705,Friday,Night,0.4,United Kingdom,4,3,3,10,43,Champions,3,Hibernating
12536,6,10133.61,127,10133.61,6,406,6,199,1688.9350000000002,67.66666666666667,0.9177889447236182,18601.030456281413,1.0305433514034243,Sunday,Night,0.5,United Kingdom,1,1,1,3,11,At Risk,0,Champions
12537,21,32790.89,29,32790.89,21,1376,21,343,1561.4709523809524,65.52380952380952,1.8636734693877552,34920.863846064145,0.40407014001820885,Saturday,Evening,0.3333333333333333,United Kingdom,2,4,4,10,24,Loyal Customers,2,Potential Loyalists
12541,20,33187.25,9,33187.25,20,1310,20,353,1659.3625,65.5,1.7246458923512749,34341.75263456091,0.5769877880576421,Monday,Morning,0.25,United Kingdom,3,4,4,11,34,Champions,2,Potential Loyalists
12543,9,19366.15,20,19366.15,9,710,9,314,2151.7944444444447,78.88888888888889,0.872484076433121,22528.876662420385,0.7942012868361211,Sunday,Afternoon,0.5555555555555556,United Kingdom,3,1,2,6,31,Potential Loyalists,3,Hibernating
12546,10,22549.58,34,22549.58,10,808,10,314,2254.958,80.8,0.9694267515923567,26232.19930700637,0.5602983103574481,Friday,Morning,0.4,United Kingdom,2,1,3,6,21,Customers Needing Attention,3,Hibernating
12547,9,11815.29,26,11815.29,9,428,9,342,1312.8100000000002,47.55555555555556,0.8010526315789473,12619.558863157896,1.0520267065765145,Monday,Morning,0.2222222222222222,United Kingdom,2,1,1,4,21,Customers Needing Attention,3,Hibernating
12549,13,11631.43,28,11631.43,13,662,13,329,894.7253846153847,50.92307692307692,1.2027963525835867,12914.069150151976,0.6777193298923467,Friday,Morning,0.3076923076923077,United Kingdom,2,2,1,5,22,Customers Needing Attention,3,Hibernating
12551,12,23482.25,49,23482.25,12,790,12,298,1956.8541666666667,65.83333333333333,1.225771812080537,28783.88013422819,1.079273937631966,Saturday,Evening,0.4166666666666667,United Kingdom,1,2,3,6,12,At Risk,3,Hibernating
12552,6,6586.98,21,6586.98,6,335,6,331,1097.83,55.833333333333336,0.5517824773413897,7269.160285196374,0.8567484682021922,Wednesday,Afternoon,0.16666666666666666,United Kingdom,2,1,1,4,21,Customers Needing Attention,3,Hibernating
12553,25,39758.729999999996,33,39758.729999999996,25,1589,25,332,1590.3491999999999,63.56,2.2921686746987953,43744.18341686747,0.731524523799096,Sunday,Night,0.36,United Kingdom,2,4,4,10,24,Loyal Customers,2,Potential Loyalists
12555,9,18797.37,17,18797.37,9,584,9,344,2088.5966666666664,64.88888888888889,0.7963953488372093,19960.18405116279,0.7129272394213017,Monday,Evening,0.1111111111111111,United Kingdom,3,1,2,6,31,Potential Loyalists,3,Hibernating
12561,12,22341.65,10,22341.65,12,753,12,319,1861.8041666666668,62.75,1.1450783699059561,25582.940163009407,0.7686663858051409,Tuesday,Night,0.16666666666666666,United Kingdom,3,2,3,8,32,Potential Loyalists,3,Hibernating
12563,34,45719.01,6,45719.01,34,2245,34,347,1344.6767647058823,66.02941176470588,2.9825936599423635,48127.49271700289,0.732666791850326,Monday,Evening,0.3235294117647059,United Kingdom,4,4,4,12,44,Champions,1,At-Risk Customers
12565,50,75490.94,3,75490.94,50,2898,50,369,1509.8188,57.96,4.124661246612466,74729.89312520325,0.717601923238779,Monday,Night,0.2,United Kingdom,4,4,4,12,44,Champions,1,At-Risk Customers
12566,12,22059.26,133,22059.26,12,757,12,238,1838.2716666666665,63.083333333333336,1.5347899159663867,33856.32980168067,1.1063187898791111,Thursday,Afternoon,0.25,United Kingdom,1,2,3,6,12,At Risk,0,Champions
12568,10,10333.119999999999,19,10333.119999999999,10,614,10,347,1033.312,61.4,0.8772334293948127,10877.469952737752,0.6800619108319642,Saturday,Afternoon,0.3,United Kingdom,3,1,1,5,31,Potential Loyalists,3,Hibernating
12569,16,23830.16,16,23830.16,16,926,16,354,1489.385,57.875,1.375819209039548,24589.493911864407,0.8647806372434329,Friday,Night,0.3125,United Kingdom,3,3,3,9,33,Champions,3,Hibernating
12572,21,26952.0,20,26952.0,21,985,21,342,1283.4285714285713,46.904761904761905,1.8691228070175439,28786.627368421054,1.0146642078950137,Sunday,Night,0.3333333333333333,United Kingdom,3,4,3,10,34,Champions,2,Potential Loyalists
12577,7,6615.389999999999,36,6615.389999999999,7,439,7,325,945.0557142857142,62.714285714285715,0.6556307692307692,7435.291259076923,0.7897088198536628,Thursday,Evening,0.14285714285714285,United Kingdom,2,1,1,4,21,Customers Needing Attention,3,Hibernating
12579,32,41582.25,3,41582.25,32,1658,32,351,1299.4453125,51.8125,2.7751566951566953,43273.97230769231,1.0175327913012706,Saturday,Afternoon,0.34375,United Kingdom,4,4,4,12,44,Champions,2,Potential Loyalists
12584,9,18898.53,6,18898.53,9,551,9,340,2099.8366666666666,61.22222222222222,0.8057647058823529,20303.691289411763,0.4579374067363704,Monday,Evening,0.2222222222222222,United Kingdom,4,1,2,7,41,Potential Loyalists,3,Hibernating
12589,10,15592.279999999999,84,15592.279999999999,10,588,10,272,1559.2279999999998,58.8,1.1191176470588236,20939.514847058825,1.0667275588012362,Friday,Night,0.3,United Kingdom,1,1,2,4,11,At Risk,0,Champions
12591,10,12357.31,7,12357.31,10,661,10,331,1235.731,66.1,0.9196374622356497,13637.094250151058,0.7930352027297999,Tuesday,Afternoon,0.2,United Kingdom,4,1,1,6,41,Potential Loyalists,3,Hibernating
12599,8,11162.56,14,11162.56,8,451,8,341,1395.32,56.375,0.7141348973607039,11957.360459824047,0.9513912339817342,Saturday,Evening,0.625,United Kingdom,3,1,1,5,31,Potential Loyalists,3,Hibernating
12602,17,30636.690000000002,33,30636.690000000002,17,1075,17,329,1802.1582352941177,63.23529411764706,1.5728875379939211,34015.10675744681,0.7163947821999704,Sunday,Night,0.5882352941176471,United Kingdom,2,3,4,9,23,Loyal Customers,2,Potential Loyalists
12603,11,20203.12,21,20203.12,11,662,11,348,1836.6472727272726,60.18181818181818,0.9621839080459771,21206.30940689655,0.7062115966769377,Friday,Night,0.18181818181818182,United Kingdom,2,2,3,7,22,Customers Needing Attention,3,Hibernating
12604,10,14084.96,50,14084.96,10,615,10,273,1408.4959999999999,61.5,1.115018315018315,18845.986039560437,1.0144499217459315,Sunday,Night,0.3,United Kingdom,1,1,2,4,11,At Risk,3,Hibernating
12606,17,28280.75,6,28280.75,17,1324,17,334,1663.5735294117646,77.88235294117646,1.5493413173652695,30929.31844311377,0.9877582927956109,Friday,Morning,0.17647058823529413,United Kingdom,4,3,4,11,43,Champions,2,Potential Loyalists
12607,13,16929.809999999998,9,16929.809999999998,13,653,13,358,1302.2930769230768,50.23076923076923,1.10536312849162,17274.080996648045,0.7813902273112912,Monday,Morning,0.38461538461538464,United Kingdom,3,2,2,7,32,Potential Loyalists,3,Hibernating
12608,11,14259.2,75,14259.2,11,553,11,297,1296.290909090909,50.27272727272727,1.1274074074074074,17537.375676767675,0.9487264346855261,Monday,Morning,0.2727272727272727,United Kingdom,1,2,2,5,12,At Risk,0,Champions
12609,20,22154.0,13,22154.0,20,1042,20,356,1107.7,52.1,1.7101123595505618,22731.497528089887,1.301519038400602,Saturday,Afternoon,0.5,United Kingdom,3,4,3,10,34,Champions,3,Hibernating
12612,11,21328.95,12,21328.95,11,661,11,330,1938.9954545454545,60.09090909090909,1.0146666666666666,23609.208654545455,1.0755255343196188,Sunday,Night,0.5454545454545454,United Kingdom,3,2,3,8,32,Potential Loyalists,3,Hibernating
12618,15,17174.0,36,17174.0,15,825,15,292,1144.9333333333334,55.0,1.5636986301369864,21483.968219178085,0.9142407966200586,Saturday,Evening,0.3333333333333333,United Kingdom,2,3,2,7,23,Loyal Customers,3,Hibernating
12619,26,46077.89,16,46077.89,26,1775,26,355,1772.2265384615384,68.26923076923077,2.2294084507042258,47412.20185690142,0.8316880254975549,Monday,Morning,0.15384615384615385,United Kingdom,3,4,4,11,34,Champions,2,Potential Loyalists
12624,25,37299.89,2,37299.89,25,1425,25,353,1491.9956,57.0,2.155807365439094,38597.461244192644,0.591941145075371,Thursday,Night,0.28,United Kingdom,4,4,4,12,44,Champions,2,Potential Loyalists
12626,10,14671.38,10,14671.38,10,536,10,270,1467.138,53.6,1.1274074074074074,19848.746986666665,0.582827961637924,Sunday,Night,0.3,United Kingdom,3,1,2,6,31,Potential Loyalists,3,Hibernating
12627,10,14718.74,98,14718.74,10,547,10,262,1471.874,54.7,1.1618320610687023,20520.844836641223,0.7914829481645438,Friday,Night,0.2,United Kingdom,1,1,2,4,11,At Risk,0,Champions
12628,11,12524.67,48,12524.67,11,601,11,281,1138.6063636363635,54.63636363636363,1.1916014234875445,16281.17956441281,0.9975980869547705,Wednesday,Morning,0.18181818181818182,United Kingdom,1,2,1,4,12,At Risk,3,Hibernating
12634,10,14145.17,2,14145.17,10,671,10,341,1414.517,67.1,0.8926686217008799,15152.339289149564,0.644323048831668,Thursday,Night,0.1,United Kingdom,4,1,2,7,41,Potential Loyalists,3,Hibernating
12638,13,18827.87,8,18827.87,13,644,13,347,1448.2976923076922,49.53846153846154,1.1404034582132565,19819.724361959652,0.6907434782383101,Thursday,Afternoon,0.38461538461538464,United Kingdom,4,2,2,8,42,Potential Loyalists,3,Hibernating
12641,23,36216.880000000005,10,36216.880000000005,23,1587,23,357,1574.6469565217394,69.0,1.961120448179272,37056.86814117648,1.1096181890478345,Monday,Afternoon,0.17391304347826086,United Kingdom,3,4,4,11,34,Champions,2,Potential Loyalists
12643,6,7944.280000000001,2,7944.280000000001,6,337,6,367,1324.0466666666669,56.166666666666664,0.4976566757493189,7907.0479520436,0.6301554461929991,Wednesday,Night,0.3333333333333333,United Kingdom,4,1,1,6,41,Potential Loyalists,3,Hibernating
12645,52,86277.3,23,86277.3,52,3271,52,345,1659.1788461538463,62.90384615384615,4.588057971014493,91348.90476521739,0.6224786546647715,Monday,Morning,0.23076923076923078,United Kingdom,2,4,4,10,24,Loyal Customers,1,At-Risk Customers
12648,9,20470.92,12,20470.92,9,736,9,295,2274.5466666666666,81.77777777777777,0.928677966101695,25347.856466440677,0.6424101371928519,Wednesday,Afternoon,0.2222222222222222,United Kingdom,3,1,3,7,31,Potential Loyalists,3,Hibernating
12652,10,12008.640000000001,28,12008.640000000001,10,551,10,330,1200.864,55.1,0.9224242424242425,13292.472785454545,0.8682949878250681,Sunday,Morning,0.5,United Kingdom,2,1,1,4,21,Customers Needing Attention,3,Hibernating
12657,11,18494.52,17,18494.52,11,762,11,347,1681.32,69.27272727272727,0.964956772334294,19468.813445533142,0.309973511086203,Tuesday,Afternoon,0.18181818181818182,United Kingdom,3,2,2,7,32,Potential Loyalists,3,Hibernating
12658,8,27126.54,77,27126.54,8,721,8,272,3390.8175,90.125,0.8952941176470588,36429.34754117647,0.6278761220420505,Friday,Evening,0.25,United Kingdom,1,1,3,5,11,At Risk,0,Champions
